???????,tlv-????,????????? ???????
juniper-command request system power-off routing-engine both-routing-engines,libjkernel-dd.so,False
juniper-command request system power-off routing-engine other-routing-engine,libjkernel-dd.so,False
juniper-command request system snapshot slice alternate,libjkernel-dd.so,False
juniper-command request system snapshot media removable-compact-flash,libjkernel-dd.so,False
juniper-command request system snapshot media compact-flash,libjkernel-dd.so,False
juniper-command request system snapshot media usb,libjkernel-dd.so,False
juniper-command request system snapshot media hard-disk,libjkernel-dd.so,False
juniper-command request system snapshot media internal,libjkernel-dd.so,False
juniper-command request system snapshot media external,libjkernel-dd.so,False
juniper-command request system storage cleanup compact-flash,libjkernel-dd.so,True
juniper-command request system storage cleanup dry-run,libjkernel-dd.so,False
juniper-command request system storage cleanup no-rotate,libjkernel-dd.so,True
juniper-command request system diagnostics transfer-control arg-type,libjkernel-dd.so,False
juniper-command request system diagnostics transfer-control component,libjkernel-dd.so,False
juniper-command request system diagnostics transfer-control transfer-id,libjkernel-dd.so,False
juniper-command request routing-engine login rehost re0,libjkernel-dd.so,False
juniper-command request routing-engine login rehost re1,libjkernel-dd.so,False
juniper-command request routing-engine login rehost master,libjkernel-dd.so,False
juniper-command request routing-engine login rehost backup,libjkernel-dd.so,False
juniper-command request pfe execute target ssb,libjkernel-dd.so,True
juniper-command request pfe execute target cfeb0,libjkernel-dd.so,True
juniper-command request pfe execute target cfeb1,libjkernel-dd.so,True
juniper-command request pfe execute target tfeb0,libjkernel-dd.so,True
juniper-command request pfe execute target scb,libjkernel-dd.so,True
juniper-command request pfe execute target sfm0,libjkernel-dd.so,True
juniper-command request pfe execute target sfm1,libjkernel-dd.so,True
juniper-command request pfe execute target sfm2,libjkernel-dd.so,True
juniper-command request pfe execute target sfm3,libjkernel-dd.so,True
juniper-command request pfe execute target feb,libjkernel-dd.so,True
juniper-command request pfe execute target feb0,libjkernel-dd.so,True
juniper-command request pfe execute target feb1,libjkernel-dd.so,True
juniper-command request pfe execute target feb2,libjkernel-dd.so,True
juniper-command request pfe execute target feb3,libjkernel-dd.so,True
juniper-command request pfe execute target feb4,libjkernel-dd.so,True
juniper-command request pfe execute target feb5,libjkernel-dd.so,True
juniper-command request pfe execute target spmb0,libjkernel-dd.so,True
juniper-command request pfe execute target spmb1,libjkernel-dd.so,True
juniper-command request pfe execute target fpc0,libjkernel-dd.so,True
juniper-command request pfe execute target fpc1,libjkernel-dd.so,True
juniper-command request pfe execute target fpc2,libjkernel-dd.so,True
juniper-command request pfe execute target fpc3,libjkernel-dd.so,True
juniper-command request pfe execute target fpc4,libjkernel-dd.so,True
juniper-command request pfe execute target fpc5,libjkernel-dd.so,True
juniper-command request pfe execute target fpc6,libjkernel-dd.so,True
juniper-command request pfe execute target fpc7,libjkernel-dd.so,True
juniper-command request pfe execute target fpc8,libjkernel-dd.so,True
juniper-command request pfe execute target fpc9,libjkernel-dd.so,True
juniper-command request pfe execute target fpc10,libjkernel-dd.so,True
juniper-command request pfe execute target fpc11,libjkernel-dd.so,True
juniper-command request pfe execute target fpc12,libjkernel-dd.so,True
juniper-command request pfe execute target fpc13,libjkernel-dd.so,True
juniper-command request pfe execute target fpc14,libjkernel-dd.so,True
juniper-command request pfe execute target fpc15,libjkernel-dd.so,True
juniper-command request pfe execute target fpc16,libjkernel-dd.so,True
juniper-command request pfe execute target fpc17,libjkernel-dd.so,True
juniper-command request pfe execute target fpc18,libjkernel-dd.so,True
juniper-command request pfe execute target fpc19,libjkernel-dd.so,True
juniper-command request pfe execute target fpc20,libjkernel-dd.so,True
juniper-command request pfe execute target fpc21,libjkernel-dd.so,True
juniper-command request pfe execute target fpc22,libjkernel-dd.so,True
juniper-command request pfe execute target fpc23,libjkernel-dd.so,True
juniper-command request pfe execute target fpc24,libjkernel-dd.so,True
juniper-command request pfe execute target fpc25,libjkernel-dd.so,True
juniper-command request pfe execute target fpc26,libjkernel-dd.so,True
juniper-command request pfe execute target fpc27,libjkernel-dd.so,True
juniper-command request pfe execute target fpc28,libjkernel-dd.so,True
juniper-command request pfe execute target fpc29,libjkernel-dd.so,True
juniper-command request pfe execute target fpc30,libjkernel-dd.so,True
juniper-command request pfe execute target fpc31,libjkernel-dd.so,True
juniper-command request pfe execute target fwdd,libjkernel-dd.so,True
juniper-command request pfe execute target scc-spmb0,libjkernel-dd.so,True
juniper-command request pfe execute target scc-spmb1,libjkernel-dd.so,True
juniper-command request pfe execute target sfc0-spmb0,libjkernel-dd.so,True
juniper-command request pfe execute target sfc0-spmb1,libjkernel-dd.so,True
juniper-command request pfe execute target lcc0-spmb0,libjkernel-dd.so,True
juniper-command request pfe execute target lcc0-spmb1,libjkernel-dd.so,True
juniper-command request pfe execute target lcc1-spmb0,libjkernel-dd.so,True
juniper-command request pfe execute target lcc1-spmb1,libjkernel-dd.so,True
juniper-command request pfe execute target lcc2-spmb0,libjkernel-dd.so,True
juniper-command request pfe execute target lcc2-spmb1,libjkernel-dd.so,True
juniper-command request pfe execute target lcc3-spmb0,libjkernel-dd.so,True
juniper-command request pfe execute target lcc3-spmb1,libjkernel-dd.so,True
juniper-command request pfe execute target tnp,libjkernel-dd.so,True
juniper-command request pfe execute command value,libjkernel-dd.so,True
juniper-command request accounting records add file,libjkernel-dd.so,True
juniper-command request accounting records add layout,libjkernel-dd.so,True
juniper-command request accounting records add fields,libjkernel-dd.so,True
juniper-command request accounting records add data,libjkernel-dd.so,True
juniper-command request app-engine service start compute-cluster,libjkernel-dd.so,False
juniper-command request app-engine service start compute-node,libjkernel-dd.so,False
juniper-command request app-engine service stop compute-cluster,libjkernel-dd.so,False
juniper-command request app-engine service stop compute-node,libjkernel-dd.so,False
juniper-command request app-engine service restart compute-cluster,libjkernel-dd.so,False
juniper-command request app-engine service restart compute-node,libjkernel-dd.so,False
juniper-command request shmlog dump logname log,libjkernel-dd.so,True
juniper-command request shmlog dump logname all,libjkernel-dd.so,True
juniper-command request shmlog remove logname log,libjkernel-dd.so,True
juniper-command request shmlog remove logname all,libjkernel-dd.so,True
juniper-command request snmp utility-mib set instance,libjkernel-dd.so,True
juniper-command request snmp utility-mib set object-value,libjkernel-dd.so,True
juniper-command request snmp utility-mib clear instance,libjkernel-dd.so,True
juniper-command set jtasktest task slip-detector daemon-select,libjkernel-dd.so,True
juniper-command set jtasktest task slip-detector logical-system,libjkernel-dd.so,True
juniper-command set jtasktest task slip-detector fabric,libjkernel-dd.so,True
juniper-command test interface inband-line-loop terminate interface-name,libjkernel-dd.so,False
juniper-command test interface inband-line-loop initiate interface-name,libjkernel-dd.so,False
juniper-command test relay block fpc fpc-slot,libjkernel-dd.so,True
juniper-command test relay block pfe pfe-slot,libjkernel-dd.so,True
juniper-command test relay resume fpc fpc-slot,libjkernel-dd.so,True
juniper-command test relay resume pfe pfe-slot,libjkernel-dd.so,True
juniper-command monitor interface traffic monitor-option detail,libjkernel-dd.so,False
juniper-command show ddos-protection protocols parameters level brief,libjkernel-dd.so,False
juniper-command show ddos-protection protocols parameters level detail,libjkernel-dd.so,False
juniper-command show ddos-protection protocols parameters level terse,libjkernel-dd.so,False
juniper-command show ddos-protection protocols statistics level brief,libjkernel-dd.so,False
juniper-command show ddos-protection protocols statistics level detail,libjkernel-dd.so,False
juniper-command show ddos-protection protocols statistics level terse,libjkernel-dd.so,False
juniper-command show ddos-protection protocols flow-detection level brief,libjkernel-dd.so,False
juniper-command show ddos-protection protocols flow-detection level detail,libjkernel-dd.so,False
juniper-command show ddos-protection protocols flow-detection level terse,libjkernel-dd.so,False
juniper-command show ddos-protection protocols ipv4-unclassified aggregate culprit-flows,libjkernel-dd.so,True
juniper-command show ddos-protection protocols ipv6-unclassified aggregate culprit-flows,libjkernel-dd.so,True
juniper-command show ddos-protection protocols dynamic-vlan aggregate culprit-flows,libjkernel-dd.so,False
juniper-command show ddos-protection protocols ppp aggregate culprit-flows,libjkernel-dd.so,False
juniper-command show ddos-protection protocols ppp unclassified culprit-flows,libjkernel-dd.so,False
juniper-command show ddos-protection protocols ppp lcp culprit-flows,libjkernel-dd.so,False
juniper-command show ddos-protection protocols ppp authentication culprit-flows,libjkernel-dd.so,False
juniper-command show ddos-protection protocols ppp ipcp culprit-flows,libjkernel-dd.so,False
juniper-command show ddos-protection protocols ppp ipv6cp culprit-flows,libjkernel-dd.so,False
juniper-command show ddos-protection protocols ppp mplscp culprit-flows,libjkernel-dd.so,False
juniper-command show ddos-protection protocols ppp isis culprit-flows,libjkernel-dd.so,False
juniper-command show ddos-protection protocols ppp echo-req culprit-flows,libjkernel-dd.so,False
juniper-command show ddos-protection protocols ppp echo-rep culprit-flows,libjkernel-dd.so,False
juniper-command show ddos-protection protocols ppp mlppp-lcp culprit-flows,libjkernel-dd.so,False
juniper-command show ddos-protection protocols pppoe aggregate culprit-flows,libjkernel-dd.so,False
juniper-command show ddos-protection protocols pppoe padi culprit-flows,libjkernel-dd.so,False
juniper-command show ddos-protection protocols pppoe pado culprit-flows,libjkernel-dd.so,False
juniper-command show ddos-protection protocols pppoe padr culprit-flows,libjkernel-dd.so,False
